severe	O
edema	O
of	O
lower	O
extremities	O
that	O
got	O
worse	O
when	O
walking	O
/	O
exercising	O
/	O
sitting	O
/	O
standing	O
,	O
vision	O
problems	O
,	O
muscle	O
weakness	O
(	O
lift	O
weights	O
every	O
day	O
but	O
couldn	O
'	O
t	O
open	O
a	O
bottle	O
of	O
water	O
)	O
,	O
shoulder	O
pain	O
(	O
every	O
morning	O
regardless	O
of	O
sleeping	O
position	O
)	O
,	O
numbness	O
on	O
left	O
side	O
,	O
rapid	O
pulse	O
,	O
productive	O
cough	O
,	O
poor	O
coordination	O
while	O
walking	O
(	O
kept	O
bumping	O
into	O
things	O
)	O
,	O
light	O
-	O
headedness	O
(	O
hurt	O
to	O
hold	O
my	O
head	O
up	O
or	O
turn	O
my	O
head	O
from	O
side	O
to	O
side	O
and	O
that	O
made	O
driving	O
real	O
difficult	O
)	O
,	O
25	O
%	O
weight	O
gain	O
(	O
due	O
to	O
doctor	O
-	O
recommended	O
eating	O
to	O
relieve	O
light	O
-	O
headedness	O
)	O
.	O

diuretics	O
taken	O
to	O
relieve	O
edema	O
caused	O
cholesterol	O
to	O
go	O
higher	O
and	O
m	O
.	O

d	O
.	O

recommended	O
more	O
lipitor	O
which	O
made	O
the	O
edema	O
worse	O
and	O
so	O
on	O
;	O
got	O
off	O
that	O
downward	O
spiral	O
2	O
months	O
ago	O
and	O
cholesterol	O
went	O
right	O
back	O
up	O
to	O
300	O
+	O
within	O
a	O
week	O
but	O
i	O
'	O
ll	O
take	O
my	O
chances	O
and	O
try	O
to	O
find	O
some	O
way	O
other	O
than	O
statins	O
so	O
i	O
can	O
get	O
some	O
quality	O
of	O
life	O
back	O
.	O

i	O
am	O
a	O
gym	O
junky	O
,	O
pretty	O
athletic	O
,	O
attend	O
4	O
times	O
a	O
week	O
.	O

took	O
lipitor	O
40mg	O
and	O
that	O
ended	O
my	O
gym	O
aspirations	O
.	O

loss	O
of	O
muscle	O
strenth	O
,	O
mainly	O
calves	O
.	O

have	O
stopped	O
taking	O
lipitor	O
,	O
changed	O
my	O
diet	O
,	O
and	O
life	O
is	O
slowly	O
getting	O
back	O
to	O
normal	O
.	O

awful	O
drug	O
.	O

maybe	O
the	O
people	O
not	O
affected	O
by	O
lipitor	O
lead	O
a	O
non	O
physical	O
life	O
or	O
do	O
not	O
have	O
any	O
muscle	O
,	O
and	O
therefor	O
do	O
not	O
notice	O
the	O
effects	O
.	O

?	O

?	O

?	O

?	O

.	O

did	O
a	O
great	O
job	O
in	O
lowering	O
colestrol	O
.	O

down	O
to	O
2	O
.	O

7	O
.	O

after	O
three	O
months	O
on	O
lipitor	O
,	O
i	O
started	O
to	O
feel	O
like	O
an	O
airhead	O
-	O
-	O
slightly	O
dizzy	O
virtually	O
all	O
the	O
time	O
and	O
frequently	O
unable	O
to	O
think	O
clearly	O
.	O

i	O
actually	O
started	O
to	O
wonder	O
if	O
i	O
were	O
developing	O
early	O
alzheimer	O
'	O
s	O
(	O
i	O
'	O
m	O
58	O
)	O
.	O

after	O
five	O
