pain	O
in	O
my	O
arms	O
.	O

hair	O
thinning	O
,	O
muscle	O
aches	O
,	O
memory	O
loss	O
,	O
tiredness	O
,	O
moody	O
.	O

so	O
glad	O
i	O
found	O
this	O
website	O
,	O
i	O
was	O
worried	O
it	O
was	O
just	O
me	O
which	O
is	O
what	O
my	O
gp	O
made	O
me	O
feel	O
.	O

though	O
my	O
cholesterol	O
is	O
good	O
the	O
side	O
effects	O
are	O
not	O
worth	O
it	O
!	O

!	O

time	O
to	O
try	O
new	O
meds	O
!	O

.	O

took	O
for	O
30	O
days	O
.	O

was	O
aware	O
of	O
side	O
effects	O
,	O
but	O
doc	O
assured	O
me	O
they	O
were	O
minimal	O
.	O

i	O
started	O
getting	O
some	O
pain	O
in	O
ankles	O
from	O
time	O
to	O
time	O
,	O
i	O
work	O
out	O
so	O
attributed	O
the	O
pain	O
to	O
"	O
old	O
age	O
"	O
(	O
45	O
)	O
.	O

i	O
was	O
in	O
baltimore	O
on	O
business	O
when	O
one	O
night	O
i	O
started	O
experiencing	O
severe	O
pain	O
in	O
one	O
ankle	O
-	O
i	O
could	O
not	O
sleep	O
.	O

i	O
was	O
a	O
bit	O
better	O
the	O
next	O
day	O
,	O
but	O
limped	O
around	O
a	O
bit	O
.	O

a	O
week	O
later	O
the	O
pain	O
came	O
back	O
,	O
my	O
ankle	O
hurt	O
so	O
much	O
i	O
could	O
hardly	O
make	O
to	O
work	O
.	O

i	O
could	O
not	O
walk	O
up	O
the	O
stairs	O
in	O
my	O
house	O
without	O
extreme	O
pain	O
.	O

i	O
felt	O
horrible	O
&	O
made	O
an	O
appointment	O
with	O
doc	O
.	O

thought	O
it	O
might	O
be	O
gout	O
,	O
but	O
found	O
this	O
website	O
.	O

i	O
quit	O
taking	O
the	O
crap	O
before	O
my	O
appointment	O
with	O
doc	O
.	O

the	O
nurse	O
told	O
me	O
"	O
we	O
have	O
a	O
lot	O
of	O
people	O
who	O
complain	O
about	O
pain	O
"	O
.	O

doc	O
understood	O
and	O
has	O
kept	O
me	O
off	O
statins	O
.	O

i	O
wish	O
those	O
who	O
take	O
this	O
stuff	O
successfully	O
the	O
best	O
,	O
but	O
for	O
those	O
of	O
us	O
who	O
have	O
adverse	O
effects	O
this	O
can	O
be	O
deviating	O
.	O

it	O
took	O
me	O
3	O
-	O
4	O
weeks	O
to	O
fully	O
recover	O
.	O

md	O
'	O
s	O
need	O
to	O
take	O
their	O
patients	O
reports	O
about	O
lipitor	O
seriously	O
.	O

i	O
would	O
rater	O
drink	O
gasoline	O
than	O
take	O
this	O
stuff	O
again	O
!	O

.	O

i	O
have	O
to	O
wonder	O
if	O
the	O
effects	O
of	O
this	O
med	O
are	O
being	O
downplayed	O
by	O
the	O
powers	O
that	O
be	O
.	O

?	O

?	O

?	O

?	O

?	O

?	O

?	O

?	O

?	O

?	O

?	O

?	O

.	O

i	O
did	O
not	O
experience	O
any	O
of	O
the	O
myriad	O
of	O
possible	O
side	O
effects	O
of	O
the	O
drug	O
.	O

severe	O
muscle	O
cramps	O
,	O
charlie	O
horse	O
in	O
my	O
calves	O
and	O
feet	O
so	O
bad	O
at	O
night	O
that	O
it	O
brings	O
me	O
out	O
of	O
bed	O
screaming	O
.	O

severe	O
hip	O
&	O
feet	O
pain	O
and	O
stiffness	O
.	O

can	O
'	O
t	O
hardly	O
walk	O
when	O
i	O
first	O
get	O
up	O
from	O
sitting	O
short	O
periods	O
or	O
in	O
the	O
morning	O
.	O

shoulder	O
pain	O
,	O
tendonitis	O
in	O
my	O
shoulders	O
and	O
elbows	O
.	O

etc	O
it	O
did	O
lower	O
my	O
cholesterol	O
but	O
is	O
not	O
worth	O
the	O
side	O
effects	O
.	O

i	O
have	O
stopped	O
taking	O
it	O
and	O
will	O
just	O
have	O
to	O
take	O
my	O
chances	O
trying	O
other	O
things	O
to	O
lower	O
cholesterol	O
.	O

weak	O
legs	O
,	O
lack	O
of	O
concentration	O
,	O
slurred	O
speach	O
,	O
loss	O
of	O
balance	O
and	O
loss	O
of	O
short	O
term	O
memory	O
.	O

i	O
spent	O
2	O
days	O
in	O
the	O
hospital	O
because	O
i	O
could	O
'	O
nt	O
talk	O
without	O
slurring	O
my	O
words	O
,	O
i	O
could	O
'	O
nt	O
concentrate	O
and	O
could	O
'	O
nt	O
walk	O
more	O
than	O
a	O
few	O
minutes	O
without	O
feeling	O
weak	O
.	O

i	O
have	O
been	O
off	O
lipitor	O
for	O
2	O
months	O
now	O
and	O
still	O
get	O
sore	O
and	O
weak	O
legs	O
and	O
can	O
barely	O
remember	O
anything	O
that	O
has	O
happened	O
recently	O
:	O
(	O
.	O

if	O
you	O
are	O
over	O
50	O
it	O
is	O
better	O
to	O
have	O
high	O
cholesterol	O
than	O
too	O
low	O
!	O

!	O

check	O
this	O
site	O
for	O
more	O
lipitor	O
horror	O
stories	O
.	O

http	O
:	O
/	O
/	O
www	O
.	O

newmediaexplorer	O
.	O

org	O
/	O
sepp	O
/	O
2004	O
/	O
01	O
/	O
31	O
/	O
lipitor	O
_	O
the	O
_	O
human	O
_	O
cost	O
.	O

htm	O
.	O

leg	O
pain	O
.	O

quit	O
taking	O
condition	O
improved	O
.	O

i	O
have	O
been	O
on	O
this	O
medication	O
for	O
approximately	O
two	O
years	O
and	O
it	O
has	O
been	O
very	O
affective	O
in	O
lowering	O
my	O
cholesterol	O
;	O
however	O
,	O
i	O
did	O
notice	O
that	O
i	O
became	O
depressed	O
with	O
intermittent	O
muscle	O
pain	O
.	O

i	O
recently	O
mentioned	O
this	O
to	O
my	O
physician	O
and	O
asked	O
if	O
he	O
knew	O
if	O
this	O
particular	O
medication	O
causes	O
these	O
symptoms	O
as	O
all	O
my	O
blood	O
studies	O
for	O
liver	O
function	O
,	O
etc	O
have	O
been	O
normal	O
.	O

i	O
decided	O
to	O
stop	O
the	O
lipitor	O
and	O
within	O
a	O
few	O
days	O
i	O
felt	O
so	O
much	O
better	O
.	O

i	O
will	O
call	O
him	O
tomorrow	O
and	O
ask	O
if	O
i	O
can	O
be	O
switched	O
to	O
another	O
medication	O
.	O

it	O
is	O
a	O
very	O
effective	O
medication	O
,	O
but	O
obviously	O
has	O
its	O
problems	O
as	O
indicated	O
by	O
those	O
patients	O
who	O
had	O
very	O
similar	O
effects	O
.	O

no	O
known	O
side	O
effects	O
.	O

lowered	O
cholesterol	O
to	O
149	O
-	O
175	O
(	O
several	O
readings	O
)	O
.	O

cholesterol	O
was	O
lowered	O
to	O
149	O
within	O
30	O
days	O
from	O
using	O
lipitor	O
and	O
from	O
the	O
zone	O
diet	O
.	O

unrelenting	O
muscle	O
pain	O
-	O
leg	O
cramps	O
-	O
numbness	O
in	O
both	O
legs	O
-	O
exhaustion	O
-	O
joints	O
poping	O
and	O
cracking	O
.	O

took	O
for	O
4	O
months	O
-	O
am	O
still	O
experiencing	O
side	O
effects	O
7	O
months	O
after	O
stopping	O
the	O
drug	O
-	O
i	O
feel	O
as	O
if	O
i	O
have	O
been	O
aged	O
10	O
years	O
and	O
that	O
i	O
have	O
been	O
damaged	O
.	O

elevated	O
liver	O
enzymes	O
,	O
fatty	O
liver	O
,	O
muscle	O
pain	O
,	O
fatigue	O
,	O
rapid	O
weight	O
loss	O
,	O
partial	O
paralysis	O
.	O

this	O
was	O
one	O
of	O
the	O
worst	O
drugs	O
i	O
have	O
ever	O
taken	O
.	O

