severe	B
cramps	I
in	I
toes	I
.	O

feet	B
sore	I
to	O
walk	O
on	O
.	O

tingling	B
and	I
pain	I
in	O
toes	O
and	O
feet	O
.	O

swollen	B
feet	I
.	O

insomnia	B
.	O

constipation	B
.	O

have	O
only	O
been	O
talking	O
the	O
drug	O
for	O
2	O
months	O
.	O

will	O
stop	O
taking	O
it	O
now	O
that	O
i	O
find	O
others	O
with	O
similar	O
problems	O
.	O

made	O
a	O
big	O
improvement	O
in	O
cholesterol	O
and	O
triglycerides	O
,	O
but	O
in	O
the	O
three	O
years	O
i	O
'	O
ve	O
been	O
on	O
it	O
have	O
had	O
extreme	B
fatigue	I
,	O
muscle	B
weakness	I
,	O
depression	B
.	O

in	O
recent	O
months	O
i	O
'	O
ve	O
had	O
chronic	B
elbow	I
pain	I
in	I
both	I
arms	I
.	O

it	O
just	O
occurred	O
to	O
me	O
that	O
it	O
might	O
be	O
the	O
lipitor	O
and	O
this	O
site	O
has	O
convinced	O
me	O
.	O

i	O
just	O
threw	O
away	O
a	O
bottle	O
with	O
10	O
pills	O
remaining	O
and	O
am	O
going	O
to	O
continue	O
with	O
my	O
diet	O
and	O
exercise	O
.	O

hope	O
my	O
energy	O
level	O
returns	O
.	O

skipping	B
heart	I
beats	I
,	O
fast	B
and	I
slow	I
heartbeat	I
,	O
leg	B
pain	I
,	O
chest	B
pain	I
,	O
extreme	B
tiredness	I
,	O
depression	B
,	O
severe	B
arrythmias	I
.	O

went	O
to	O
emergency	O
room	O
with	O
severe	B
irregular	I
heartbeat	I
.	O

stayed	O
in	O
hospital	O
2	O
days	O
,	O
nothing	O
was	O
diagnosed	O
.	O

went	O
to	O
cardiologist	O
after	O
release	O
,	O
he	O
took	O
me	O
off	O
of	O
lipitor	O
.	O

all	O
side	O
effects	O
disappeared	O
within	O
2	O
or	O
3	O
days	O
.	O

i	O
have	O
severe	B
heart	I
disease	I
.	O

gas	B
.	O

i	O
don	O
'	O
t	O
seem	O
to	O
have	O
any	O
side	O
effects	O
.	O

been	O
taking	O
lipitor	O
for	O
more	O
than	O
5	O
years	O
now	O
.	O

has	O
brought	O
cholestoral	O
level	O
down	O
to	O
around	O
160	O
from	O
as	O
high	O
as	O
220	O
.	O

doing	O
a	O
much	O
better	O
job	O
than	O
the	O
mevacor	O
that	O
i	O
was	O
on	O
.	O

both	O
entire	O
legs	B
ached	I
several	O
hours	O
a	O
day	O
,	O
diziness	B
,	O
droped	O
down	O
to	O
20mg	O
every	O
other	O
day	O
with	O
more	O
exercise	O
and	O
dont	O
really	O
have	O
a	O
problem	O
to	O
say	O
,	O
collest	O
.	O

is	O
158	O
now	O
.	O

lipitor	O
brought	O
me	O
down	O
about	O
70	O
points	O
,	O
but	O
diet	O
was	O
important	O
at	O
the	O
time	O
.	O

ive	O
had	O
5	O
-	O
bypass	O
1985	O
and	O
9	O
-	O
stents	O
5	O
years	O
ago	O
was	O
on	O
mevecor	O
and	O
asked	O
to	O
change	O
to	O
lipitor	O
as	O
mev	O
wasn	O
'	O
t	O
doing	O
anything	O
.	O

i	O
also	O
take	O
some	O
alternatives	O
which	O
have	O
definately	O
made	O
a	O
differance	O
.	O

i	O
dropped	O
my	O
lipitor	O
of	O
20mg	O
down	O
to	O
every	O
other	O
day	O
instead	O
of	O
just	O
laying	O
off	O
of	O
it	O
and	O
this	O
has	O
been	O
pretty	O
much	O
the	O
case	O
so	O
far	O
.	O

collestrol	O
has	O
stablized	O
at	O
147	O
-	O
158	O
and	O
really	O
not	O
on	O
any	O
diet	O
.	O

i	O
enjoy	O
eating	O
whatever	O
comes	O
along	O
.	O

.	O

after	O
2	O
months	O
being	O
on	O
lipitor	O
i	O
experienced	O
extreme	B
pain	I
and	O
loss	B
of	I
muscle	I
in	I
left	I
leg	I
.	O

advice	O
from	O
cardiologist	O
was	O
to	O
immediately	O
stop	O
taking	O
liptitor	O
.	O

it	O
was	O
too	O
late	O
,	O
resulting	O
in	O
the	O
loss	O
of	O
being	O
able	O
to	O
work	O
and	O
ended	O
up	O
disabitlity	O
and	O
would	O
like	O
to	O
join	O
a	O
class	O
action	O
lawsuit	O
against	O
the	O
drug	O
company	O
responsible	O
.	O

would	O
like	O
to	O
hear	O
from	O
others	O
who	O
have	O
had	O
problems	O
with	O
this	O
drug	O
.	O

no	O
noticeable	O
side	O
effects	O
.	O

lowered	O
cholesterol	O
and	O
triglycerides	O
.	O

back	B
pain	I
,	O
lipitor	O
seems	O
to	O
be	O
involved	O
.	O

in	O
november	O
of	O
2005	O
i	O
was	O
prescribed	O
lipitor	O
for	O
elevated	O
cholesterol	O
.	O

not	O
really	O
high	O
,	O
but	O
high	O
enough	O
,	O
dosage	O
was	O
only	O
20	O
mg	O
per	O
day	O
.	O

within	O
two	O
months	O
,	O
i	O
had	O
developed	O
wicked	B
back	I
pain	I
,	O
along	O
with	O
neuropathy	B
and	O
hypersensitivity	B
that	I
wrapped	I
around	I
my	I
abdomen	I
.	O

we	O
suspected	O
the	O
lipitor	O
was	O
involved	O
,	O
so	O
i	O
went	O
off	O
it	O
,	O
since	O
my	O
numbers	O
had	O
gotten	O
really	O
low	O
.	O

i	O
was	O
effectively	O
laid	O
up	O
for	O
about	O
six	O
months	O
.	O

since	O
there	O
was	O
no	O
immediate	O
improvement	O
,	O
we	O
surmised	O
that	O
lipitor	O
wasn	O
'	O
t	O
causing	O
this	O
.	O

it	O
'	O
s	O
october	O
2006	O
now	O
,	O
and	O
i	O
'	O
m	O
starting	O
to	O
feel	O
more	O
like	O
myself	O
,	O
still	O
hurts	O
but	O
i	O
can	O
work	O
around	O
it	O
.	O

the	O
cholesterol	O
has	O
crept	O
up	O
,	O
so	O
two	O
weeks	O
ago	O
we	O
started	O
the	O
lipitor	O
again	O
,	O
and	O
within	O
a	O
few	O
days	O
i	O
was	O
paractically	O
flat	O
on	O
my	O
back	O
again	O
!	O

so	O
,	O
i	O
'	O
ve	O
stopped	O
again	O
.	O

it	O
'	O
s	O
a	O
bloody	O
shame	O
this	O
is	O
happening	O
,	O
as	O
the	O
drug	O
was	O
extremely	O
effective	O
in	O
dropping	O
that	O
cholesterol	O
.	O

too	O
bad	O
,	O
we	O
'	O
re	O
going	O
to	O
have	O
to	O
try	O
something	O
else	O
,	O
i	O
guess	O
.	O

i	O
have	O
been	O
taking	O
simvostatin	O
for	O
about	O
5	O
years	O
,	O
,	O
since	O
march	O
2010	O
i	O
have	O
been	O
experiencing	O
pain	B
in	I
my	I
left	I
leg	I
and	I
foot	I
with	O
exteem	B
pain	I
in	I
my	I
ankle	I
and	O
at	O
times	O
i	O
have	O
had	O
dificultly	B
in	I
walking	I
to	O
the	O
point	O
were	O
on	O
some	O
days	O
i	O
could	B
not	I
walk	I
at	O
all	O
because	O
the	O
pain	B
was	O
so	O
bad	O
also	O
had	O
pain	O
in	O
my	O
left	O
arm	O
as	O
if	O
i	O
had	O
strained	O
it	O
lifting	O
but	O
i	O
havn	O
'	O
t	O
been	O
lifting	O
,	O
this	O
is	O
not	O
like	O
me	O
because	O
i	O
am	O
normaly	O
very	O
fit	O
and	O
i	O
love	O
walking	O
.	O

doctor	O
refered	O
me	O
to	O
hostpital	O
for	O
xray	O
on	O
my	O
foot	O
which	O
proved	O
normal	O
,	O
after	O
reading	O
some	O
of	O
the	O
threads	O
on	O
here	O
i	O
decided	O
not	O
to	O
take	O
my	O
nightly	O
statin	O
(	O
20m	O
.	O

gr	O
.	O

)	O
since	O
i	O
decided	O
to	O
give	O
them	O
a	O
miss	O
i	O
find	O
that	O
the	O
pain	B
in	I
my	I
foot	I
is	O
subsiding	O
and	O
i	O
can	O
walk	O
a	O
lot	O
better	O
.	O

i	O
never	O
had	O
this	O
problen	O
with	O
my	O
foot	O
and	O
arm	O
untill	O
i	O
took	O
this	O
drug	O
,	O
i	O
mentioned	O
this	O
to	O
my	O
doctor	O
who	O
said	O
in	O
not	O
many	O
words	O
that	O
i	O
should	O
have	O
no	O
side	O
effects	O
from	O
simvostatin	O
.	O

well	O
i	O
have	O
proved	O
him	O
wrong	O
.	O

i	O
can	O
only	O
hope	O
that	O
having	O
taken	O
this	O
drug	O
for	O
5	O
years	O
that	O
not	O
to	O
much	O
d	O
.	O

muscle	B
pain	I
.	O

leg	B
pains	I
,	O
thigh	B
cramps	I
,	O
fatique	B
,	O
shortness	B
of	I
breath	I
,	O
cannot	B
walk	I
,	O
indigestion	B
,	O
sexual	B
dysfunction	I
,	O
tired	B
and	O
ache	B
all	I
over	I
.	O

nothing	O
but	O
poison	O
!	O

!	O

!	O

!	O

!	O

!	O

!	O

!	O

!	O

!	O

!	O

!	O

!	O

.	O

muscle	B
pain	I
.	O

joint	B
pain	I
.	O

very	O
very	O
bad	O
.	O

could	B
not	I
walk	I
after	O
60	O
days	O
.	O

mussel	B
twitches	I
every	O
where	O
mussel	B
spasms	I
and	I
cramps	O
.	O

would	O
not	O
give	O
this	O
stuff	O
to	O
a	O
goat	O
.	O

cramping	B
and	I
weariness	I
of	O
the	O
leg	O
muscles	O
.	O

always	B
tired	I
.	O

after	O
about	O
a	O
year	O
i	O
didn	O
'	O
t	O
see	O
any	O
lower	O
chlorestoral	O
.	O

i	O
had	O
muscle	B
cramps	I
and	O
muscle	B
pain	I
.	O

i	O
had	O
muscle	B
pain	I
in	I
my	I
chest	I
.	O

after	O
i	O
quit	O
taking	O
lipitor	O
for	O
3	O
days	O
the	O
pain	B
was	O
almost	O
gone	O
.	O

no	O
side	O
effects	O
to	O
speak	O
of	O
.	O

worked	O
well	O
on	O
cholesterol	O
level	O
and	O
even	O
better	O
on	O
tryglycerides	O
.	O

insommnia	B
.	O

rash	B
with	I
blisters	I
,	O
severe	B
muscle	I
aches	I
and	O
joint	B
pain	I
,	O
extremely	B
tired	I
feeling	I
,	O
no	B
energy	I
,	O
after	O
taking	O
medicine	O
for	O
two	O
weeks	O
.	O

extended	O
periods	O
of	O
low	B
mood	I
,	O
loss	B
of	I
self	I
-	I
confidence	I
,	O
loss	B
of	I
interest	I
in	I
life	I
etc	O
also	O
brain	B
fog	I
&	O
impaired	B
memory	I
.	O

increased	O
to	O
40mg	O
/	O
day	O
in	O
the	O
last	O
6	O
months	O
and	O
then	O
stopped	O
taking	O
it	O
after	O
reading	O
of	O
similiar	O
symptoms	O
on	O
this	O
website	O
.	O

after	O
2	O
weeks	O
,	O
the	O
symptoms	O
had	O
gone	O
and	O
8	O
weeks	O
later	O
they	O
still	O
have	O
not	O
returned	O
.	O

won	O
'	O
t	O
be	O
taking	O
this	O
anymore	O
.	O

my	O
heart	O
beats	O
went	O
to	O
30	O
or	O
a	O
little	O
less	O
stomack	O
heart	O
lungs	O
heart	O
and	O
hard	B
to	I
breath	I
i	O
hert	B
from	I
head	I
to	I
my	I
toe	I
.	O

i	B
thought	I
i	I
was	I
going	I
to	I
die	I
for	O
2	O
days	O
and	O
nights	O
.	O

after	O
i	O
got	O
out	O
of	O
hospital	O
i	O
have	O
trouble	O
doing	O
anything	O
like	O
i	O
was	O
doing	O
.	O

i	O
think	O
lipitor	O
and	O
maybe	O
even	O
any	O
statin	O
drugs	O
should	O
be	O
takenoff	O
the	O
market	O
.	O

i	O
'	O
ll	O
never	O
take	O
anything	O
with	O
statin	O
in	O
it	O
agin	O
.	O

i	O
took	O
lipitor	O
for	O
about	O
2	O
months	O
two	O
years	O
ago	O
and	O
it	O
completely	O
changed	O
my	O
life	O
.	O

my	O
muscles	O
and	O
nerves	O
have	O
suffered	O
from	O
this	O
.	O

i	O
have	O
been	O
diagnosed	O
with	O
fatty	B
liver	I
,	O
leaky	B
heart	I
valves	I
,	O
goiter	B
,	O
neuropthy	B
in	I
both	I
feet	I
since	O
that	O
time	O
.	O

before	O
i	O
stopped	O
the	O
lipitor	O
i	O
ended	O
up	O
in	O
the	O
er	O
with	O
a	O
pulse	O
of	O
156	O
and	O
chest	B
pains	I
.	O

i	O
was	O
a	O
nail	O
tech	O
and	O
needless	O
to	O
say	O
that	O
will	O
never	O
be	O
again	O
with	O
the	O
weakness	B
in	I
my	I
arms	I
.	O

i	O
would	O
not	O
give	O
this	O
to	O
my	O
worse	O
enemy	O
.	O

aches	B
in	I
calf	I
muscles	I
and	I
hip	O
joint	O
.	O

wife	O
says	O
i	O
'	O
m	O
crabby	B
when	O
on	O
it	O
.	O

had	O
similar	O
problems	O
with	O
zocor	O
.	O

taking	O
fish	O
oil	O
(	O
salmon	O
)	O
and	O
glucosamine	O
sulfate	O
has	O
offset	O
the	O
achiness	B
and	O
moodiness	B
.	O

cholosterol	O
levels	O
did	O
go	O
down	O
.	O

dosages	O
lipitor	O
-	O
10mg	O
zocor	O
-	O
20mg	O
.	O

blurring	B
eyesight	I
,	O
hair	B
loss	I
,	O
painful	B
leg	I
cramps	I
,	O
muscle	B
weakness	I
in	I
my	I
left	I
arm	I
,	O
hard	B
to	I
walk	I
any	O
length	O
of	O
time	O
,	O
my	O
legs	B
and	I
ankles	I
ache	O
so	O
bad	O
,	O
have	O
been	O
unable	B
to	I
lose	I
weight	I
even	I
when	I
on	I
strict	I
diet	I
,	O
very	B
,	I
very	I
tired	I
all	I
the	I
time	I
;	O
pain	B
in	I
almost	I
every	I
muscle	I
,	O
digestive	B
changes	I
,	O
bloating	B
,	O
gas	B
,	O
diarhea	B
.	O

my	O
doctor	O
keeps	O
insisting	O
that	O
it	O
isn	O
'	O
t	O
the	O
drug	O
.	O

but	O
all	O
of	O
these	O
symptoms	O
have	O
come	O
on	O
since	O
taking	O
lopid	O
and	O
lipitor	O
.	O

especially	O
the	O
eyesight	B
problems	I
,	O
even	O
went	O
and	O
bought	O
new	O
glasses	O
and	O
hasn	O
'	O
t	O
helped	O
!	O

!	O

the	O
fatigue	B
and	O
muscle	B
weakness	I
are	O
the	O
worst	O
.	O

am	O
only	O
in	O
my	O
40	O
'	O
s	O
and	O
feel	O
like	O
i	O
'	O
m	O
in	O
my	O
80	O
'	O
s	O
!	O

!	O

am	O
going	O
to	O
stop	O
taking	O
the	O
drug	O
and	O
see	O
if	O
the	O
symptoms	O
improve	O
.	O

in	O
spite	O
of	O
what	O
my	O
quack	O
says	O
!	O

!	O

.	O

none	O
as	O
of	O
yet	O
.	O

droped	O
total	O
chol	O
to	O
181	O
.	O

triglycerides	O
jumped	O
to	O
461	O
!	O

doc	O
says	O
it	O
is	O
not	O
related	O
to	O
the	O
lipitor	O
(	O
i	O
find	O
it	O
hard	O
to	O
believe	O
)	O
.	O

will	O
see	O
what	O
tricor	O
and	O
lipitor	O
do	O
together	O
.	O

body	B
aches	I
.	O

thinking	O
of	O
decreasing	O
my	O
dose	O
from	O
20mg	O
to	O
10mg	O
.	O

just	O
read	O
an	O
article	O
about	O
it	O
being	O
